1190531,1190531,肥前古賀,,,11905,42,851-0131,長崎市松原町,129.951571,32.798463,,,0,1190531
1190532,1190532,現川,,,11905,42,851-0135,長崎市現川町,129.926453,32.791180,,,0,1190532
1190533,1190533,東園,,,11905,42,859-0411,諫早市多良見町東園,129.962591,32.847091,,,0,1190533
1190534,1190534,大草,,,11905,42,859-0414,諫早市多良見町元釜,129.938972,32.860232,,,0,1190534
1190535,1190535,本川内,,,11905,42,851-2122,西彼杵郡長与町本川内郷,129.899916,32.831792,,,0,1190535
1190536,1190536,長与,,,11905,42,851-2126,西彼杵郡長与町吉無田郷,129.879434,32.818981,,,0,1190536
1190537,1190537,高田,,,11905,42,851-2127,西彼杵郡長与町高田郷,129.869457,32.819475,,,0,1190537
1190538,1190538,道ノ尾,,,11905,42,852-8053,長崎市葉山町,129.852997,32.804329,,,0,1190538
1190539,1190539,西浦上,,,11905,42,852-8044,長崎市音無町,129.859206,32.790245,,,0,1190539
1190540,1190540,浦上,,,11905,42,852-8108,長崎市川口町,129.863304,32.765767,,,0,1190540
1190541,1190541,長崎,,,11905,42,850-0058,長崎市尾上町,129.870515,32.753085,,,0,1190541
1190601,1190202,門司港,,,11906,40,801-0841,北九州市門司区西海岸１丁目,130.961549,33.945138,,,0,1190601
1190602,1190203,小森江,,,11906,40,800-0007,北九州市門司区小森江３丁目,130.938674,33.916352,,,0,1190602
1190603,1161237,門司,,,11906,40,800-0039,北九州市門司区中町,130.933438,33.904309,,,0,1190603
1190604,1190205,小倉,,,11906,40,802-0001,北九州市小倉北区浅野１丁目,130.882678,33.886756,,,0,1190604
1190605,1190206,西小倉,,,11906,40,803-0812,北九州市小倉北区室町３丁目,130.873897,33.888673,,,0,1190605
1190606,1190606,南小倉,,,11906,40,803-0851,北九州市小倉北区木町３丁目,130.864895,33.869972,,,0,1190606
1190607,1190607,城野,,,11906,40,802-0802,北九州市小倉南区城野一丁目6-1,130.886242,33.858202,,,0,1190607
1190608,1190608,安部山公園,,,11906,40,800-0256,北九州市小倉南区湯川新町４丁目,130.904498,33.844078,,,0,1190608
1190609,1190609,下曽根,,,11906,40,800-0217,北九州市小倉南区下曽根１丁目,130.934829,33.832522,,,0,1190609
1190610,1190610,朽網,,,11906,40,802-0000,北九州市小倉南区井無田,130.955025,33.807384,,,0,1190610
1190611,1190611,苅田,,,11906,40,800-0361,京都郡苅田町神田町１丁目,130.979016,33.784462,,,0,1190611
1190612,1190612,小波瀬西工大前,,,11906,40,800-0344,京都郡苅田町新津,130.971970,33.752992,,,0,1190612
1190613,1190613,行橋,,,11906,40,824-0031,行橋市西宮市２丁目,130.970313,33.728350,,,0,1190613
1190614,1190614,南行橋,,,11906,40,824-0034,行橋市泉中央２丁目,130.981118,33.716332,,,0,1190614
1190615,1190615,新田原,,,11906,40,824-0026,行橋市大字道場寺,131.008316,33.695152,,,0,1190615
1190616,1190616,築城,,,11906,40,829-0101,築上郡築上町東築城,131.038069,33.673119,,,0,1190616
